sample	genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads	species	genus	SDP	sec_clust
10B	H3R26.fna	14.5542968665864	0.974559113176706	0.0024797403237758	1671404	9	9	14	7.88482715818622	0.0061021878025597	0.95200143113215	0.999997377661637	0.0036113707231043	0.989522863235374	0.991579200077427	NA	False	3265	35.0214395099541	0.909070192030881	0.997626429314087	16671	13399	13319	8528	92043	93144	0.988519596221626	21847	189387	Bombilactobacillus mellifer	Bombilactobacillus	Firm4_2	31_1
10B	H3S80.fna	0.0679338024979239	0.0361378486803125	0.0090824039173977	2622818	3	2	0	0.445632089554401	0.0002751960158586	0.0021351081165372	0.0582218555649884	0	0.967321428571428	0.973035714285714	NA	False	NA	NA	NA	NA	183	151	149	67	652	698	0.962049948962064	216	4427	Bartonella apis	Bartonella	Bapis	39_2
10B	H3T37.fna	0.225720874540473	0.129663820672831	0.0066297134661804	1522491	18	17	0	1.25414049600418	0.0010176138986262	0.0025280937621305	0.180705383098639	0.0029728761173651	0.984931150948298	0.987269420628734	NA	False	130	50.4076923076923	0.248808872922712	0.984512480540806	58	49	46	57	1345	1372	0.983222750130787	103	3364	Apilactobacillus kunkeei	Apilactobacillus	Lkun	10_2
10B	H3T38.fna	124.023524708556	0.969500927646081	0.0032248831437978	1615918	15	8	135	59.4162514487271	0.0467842034070322	0.94595146535901	1	0.0025090883119546	0.982267856441926	0.987354930720015	NA	False	105106	103.203632523357	0.729938999124379	0.986170353564765	27105	19329	19182	15771	750758	757785	0.964021524228723	34953	1608692	Bombilactobacillus mellis	Bombilactobacillus	Firm4_1	34_1
10B	H3T43.fna	10.4203928843232	0.904046980071756	0.015872955725876	1922347	30	25	8	11.1214595144025	0.0080338704260388	0.704996028292499	0.99989908247076	0.0170570665140891	0.982838552677114	0.992359326381095	NA	False	34422	38.1423508221486	0.448036803228003	0.97959414603748	23258	10355	9956	45171	74742	76504	0.97269713630166	55127	201740	Lactobacillus kullabergensis	Lactobacillus	Firm5_4	37_3
10B	H3T80.fna	29.1419826247311	0.984909547763218	0.0107007536765317	2663671	11	11	25	26.7898653144177	0.0164213834629539	0.956543431977898	0.999999999993323	0.0122009518275255	0.992096288850853	0.997779754992019	4.57240274844983	False	186615	58.2927524582697	0.450849727590312	0.975303259422578	20138	5657	5444	71710	295567	298722	0.975552034833636	77154	727998	Gilliamella apis	Gilliamella	Gilli_2	53_2
10B	H3T89.fna	10.0916540983346	0.792442671396139	0.0128109001162398	2204615	21	18	2	24.063138195804	0.0162218382063411	0.3109617779068	0.999865093763979	0.0080287301195883	0.975289949252499	0.986317575205929	NA	False	56888	71.5458093095205	0.545629291800532	0.982801281539453	16940	9380	9144	19399	81853	84728	0.976580418192366	28543	320899	Bifidobacterium asteroides	Bifidobacterium	Bifido_1.3	58_3
10B	H3U49.fna	3.97871226457865	0.555064490119055	0.0146507685187989	2051322	21	19	1	7.74273418861307	0.0054115614365597	0.269779683540663	0.970198690086946	0.0100833546094382	0.975849513466629	0.984680297431357	NA	False	13587	46.3228821667771	0.443493920123122	0.958349014296978	13365	8478	8213	15905	30209	31813	0.974019842761469	24118	112682	Lactobacillus kullabergensis	Lactobacillus	Firm5_4	37_1
10B	H3U87.fna	46.1482627313415	0.93029055280029	0.0074715939166233	2066750	3	3	51	31.2649782665335	0.0217509040418612	0.857506713438974	1	0.0048143590371302	0.980352681221406	0.986280167831663	NA	False	174634	74.4375608415314	0.625120899517044	0.984679317531827	34820	24315	23860	35780	351760	355721	0.99073483393865	59640	935798	Bifidobacterium choladohabitans	Bifidobacterium	Bifido_1.2	58_5
10B	H3V17.fna	0.392898124720941	0.188067420747135	0.0111401521877804	2687600	8	5	0	1.11015501978131	0.000677377401454	0.0162453490102693	0.293144517974936	0	0.978195643709489	0.984631593412886	NA	False	NA	NA	NA	NA	952	671	659	676	3891	3995	0.981627898122913	1335	13854	Bartonella apis	Bartonella	Bapis	39_4
10B	SALWKB12.fna	1.15493642190251	0.0636018826350821	0.0024799533271243	2438497	34	15	0	14.3112614262895	0.0091774763692016	0.0128259333515685	0.639336129317287	0.0010253896135291	0.985356183655199	0.986731039774907	NA	False	33	15.4242424242424	0.652855191854803	1	458	415	413	121	11124	11721	0.965084512058483	534	39597	Snodgrassella communis/Snodgrassella alvi	Snodgrassella	Snod_bombus	62_1
11B	14B_MAG.27.fa	54.4474925990139	0.967998908896764	0.0098641012525661	2316921	52	52	49	39.9266256138896	0.0262896010170218	0.950249490595493	1	0.0095269490206276	0.986630045697483	0.995048720211586	NA	False	269338	79.9619994208021	0.706733777918198	0.99295360780087	29436	10901	10578	54313	474377	483629	0.982706538376156	64891	1170597	Snodgrassella sp.	Snodgrassella	unclassified	60_1
11B	22B_MAG.26.fa	821.491803174575	0.9641904650008	0.0152874281138998	2519329	2	2	950	539.549620520943	0.339956629231194	0.948189378997344	1	0.0147299298842837	0.970591522692765	0.990505278589552	NA	False	2509507	205.908632253267	0.43166817665527	0.968094636550849	70251	22681	21252	114613	7529694	7669847	0.971246912206924	135865	17804478	Bartonella apis	Bartonella	Bapis	39_6
11B	22B_MAG.3.fa	111.270927988512	0.958847404154847	0.0006613553577867	1980434	8	8	114	32.9893849636349	0.0234514471102942	0.957785515700094	1	0.0005037397935487	0.986504859947987	0.98664772981884	NA	False	2679	35.8021649869354	0.502838054471113	0.941496361607734	25598	25327	25263	1212	822878	829109	0.98328498197796	26475	1675982	Commensalibacter	Commensalibacter	Com_1	27_1
11B	2B_MAG.3.fa	77.9318240502759	0.911760967064048	0.013814446916359	2517310	4	4	4	209.677884539662	0.132176236639916	0.495452685604872	1	0.0092489529031967	0.966805857563454	0.983912867781477	NA	False	286703	121.36272728224	0.513936563985003	0.973968037016957	41400	20064	19486	41961	728140	747083	0.974854468406936	61447	2952705	Bartonella sp.	Bartonella	unclassified	39_5
11B	31B_MAG.25.fa	45.4118245505998	0.999605329845846	0.0099589145155222	1890186	13	13	46	15.9260585721371	0.0115919113152624	0.988066782845709	1	0.0092054450313969	0.986131621359691	0.999535775287396	4.08018434758109	False	267743	60.6812204240634	0.461640185897003	0.97269192714326	25901	867	855	59420	321136	324562	0.984715815845018	60275	687450	Lactobacillus helsingborgensis	Lactobacillus	Firm5_2	38_1
11B	33B_MAG.16.fa	0.258476287206934	0.0043507290864335	0.0140307208589222	2652429	19	6	0	10.3855692490696	0.0063814566435554	0.0033693644580118	0.204062458448369	0.0193543148284923	0.965312744768938	0.973481033903994	NA	False	2739	164.02263599854	0.351930519974801	0.937644368400534	310	237	228	295	2468	2821	0.94446778706438	523	10226	Apibacter sp.	Apibacter	unclassified	40_1
11B	33B_MAG.28.fa	48.9168162617445	0.925879521773636	0.0124591416756035	1953050	18	18	34	50.7472563680985	0.03634600050219	0.823320447505184	1	0.0130536928331451	0.975961855389288	0.985207582653083	NA	False	313957	85.6069589147558	0.642432794311875	0.991141770695638	38653	23786	23074	51623	348806	353148	0.977662072169966	74697	1044916	Bifidobacterium asteroides	Bifidobacterium	unclassified	58_4
11B	35B_MAG.14.fa	0.0006296337902688	0.000105523040917	0	5136319	18	2	0	0.0742617566014812	3.27786841776081e-05	5.66553596067519e-05	0.0005558121159942	0	0.941580756013744	0.941580756013744	NA	False	NA	NA	NA	NA	17	17	17	0	11	13	0.94672421948912	17	110	Klebsiella aerogenes	Klebsiella	unclassified	19_1
11B	35B_MAG.19.fa	0.0012338484967981	0.000142608026182	0.0007776785809714	4151239	18	1	0	0.119572966682348	5.87127715892705e-05	0.0001069560196365	0.0010888949458547	0	0.934684684684683	0.934684684684683	NA	False	NA	NA	NA	NA	29	29	29	0	18	27	0.922648187040816	29	109	Kluyvera sp902363335	Kluyvera	unclassified	23_0
11B	48B_MAG.22.fa	22.2222897106499	0.99895422746438	0.0006458033030545	3727388	72	72	22	10.1032840018057	0.0052432533956607	0.996311089696055	0.999999996992876	0.0008097185937063	0.999900367240964	0.999966878839564	1.57559311381207	False	4276	102.91978484565	0.920153713291732	0.976819454151128	370	123	116	2712	320680	323154	0.996521392153824	2828	655032	Jejubacter sp.	Jejubacter	unclassified	12_1
11B	49B_MAG.12.fa	0.0298568113372911	0.0251811981519841	NA	2825084	41	37	0	0.198741950707526	0.0001184145704233	0	0.0260190795684981	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	333	402	0.992465163876935	0	2431	Gilliamella sp.	Gilliamella	unclassified	47_1
11B	50B_MAG.25.fa	0.00022798210695	0.0001437512059845	NA	4653874	100	3	0	0.0199525074218129	9.26884068668084e-06	0	0.0002012879393007	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	4	7	0.956618116213065	0	59	Pantoea agglomerans	Pantoea	unclassified	15_1
11B	56B_MAG.15.fa	11.1417778904035	0.589104995347207	0.0049556767039197	1432473	125	125	2	20.8491767209477	0.017573935519053	0.404027161419447	0.999946626163072	0.0040253418419074	0.96894729748876	0.973612459784573	NA	False	13649	63.7221041834567	0.829318886033487	0.993252491214478	17972	15272	15143	6671	58729	60179	0.971351919321247	21814	208751	Bombilactobacillus sp.	Bombilactobacillus	unclassified	34_2
11B	59B_MAG.11.fa	7.73417200142836	0.817753179630373	0.0034333510061365	1660649	45	45	6	12.0605333317973	0.0093844271084337	0.63687750993738	0.998918356761728	0.0062002123929201	0.98552612917561	0.987508864158543	NA	False	15222	76.0350808040993	0.488266194513134	0.980052127088433	15308	13211	13138	6534	47191	47985	0.980386090318893	19672	150376	Bifidobacterium sp.	Bifidobacterium	unclassified	58_9
11B	59B_MAG.6.fa	0.0198547781770228	0.0006775568042161	0.0043300382941277	4780411	13	6	0	1.4422650334148	0.0006598278419122	0.0002731982668435	0.0173789818459729	0.0027910878742662	0.950995405819294	0.953292496171515	NA	False	21	10.5714285714286	0.388007626292119	0.832137595109293	64	61	61	10	335	344	0.942259350024324	71	1261	Enterobacter ludwigii	Enterobacter	unclassified	17_1
11B	63B_MAG.16.fa	0.0001773944038411	5.57862601097838e-05	NA	3387931	437	1	0	0.0255873010155852	1.40842146730604e-05	0	0.0001566269913035	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	2	12	0.89835848862878	0	58	Pantoea dispersa	Pantoea	unclassified	25_0
11B	64B_MAG.11.fa	67.58542797187	0.931908163474494	0.0054335733816499	2292639	47	47	71	52.8210020293722	0.0349567496084209	0.90130543884144	1	0.0042397024130363	0.980646719267817	0.985564042803605	NA	False	147907	90.321648062634	0.76146680364776	0.995229657499835	39991	29830	29435	30103	576938	585133	0.979303574620663	59538	1388306	Snodgrassella alvi	Snodgrassella	unclassified	60_2
11B	69B_MAG.20.fa	0.00196392948267	0.0003969288545306	0.0001641281512604	4779194	76	5	0	0.141973635431671	6.50462323065186e-05	0.000149397576244	0.00173264696435	0	0.928571428571426	0.928571428571426	NA	False	NA	NA	NA	NA	51	51	51	0	33	93	0.94466359517055	51	378	Gibbsiella quercinecans	Gibbsiella	unclassified	14_1
11B	70B_MAG.2.fa	4.65187232433223	0.0028387012919024	0.0034196046289554	2215802	15	4	0	113.368038321623	0.0762113144776718	0.0024591547439707	0.983552853179646	0.0030057711905411	0.995595522114149	0.997430721233254	NA	False	224	155.392857142857	0.517955635259477	0.963665791701368	24	14	13	49	39059	39113	0.962940301494177	62	88707	Snodgrassella sp.	Snodgrassella	Snod_2	59_1
11B	70B_MAG.28.fa	0.0001348039686107	3.61283667968562e-05	NA	4428653	202	1	0	0.0228685079905489	1.09167169786242e-05	0	0.0001190248202672	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	2	3	0.915011037527594	0	35	Citrobacter portucalensis	Citrobacter	unclassified	22_0
11B	71B_MAG.17.fa	16.1199380586314	0.904980705288055	0.0006377563577415	2461037	9	9	17	8.73832849008291	0.0055722201032746	0.868215309237529	0.999999341897607	0.0011259101665581	0.967527179635982	0.967713447309181	NA	False	1674	31.5400238948626	0.823107764901523	0.98231621540635	69385	68987	68906	2072	143827	148681	0.966130783962078	70978	311167	Bartonella sp.	Bartonella	unclassified	43_1
11B	71B_MAG.23.fa	0.0004824961359959	0.0003911786454685	NA	4708846	16	5	0	0.0255545069759625	1.17803427467192e-05	0	0.0004259533441893	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	8	16	0.931539649495814	0	759	Enterobacter bugandensis	Enterobacter	unclassified	18_1
11B	73B_MAG.30.fa	23.9302135928232	0.456501327240248	0.0092243344937009	2697703	60	60	0	54.4285403344419	0.0332122100744422	0.364260632100717	0.999999999334431	0.0089132419407593	0.973680809470553	0.98075543393642	NA	False	164806	107.53271725544	0.580411639273384	0.978493643606071	25863	18911	18471	23454	241373	255460	0.974272384240877	41925	773868	Gilliamella sp.	Gilliamella	unclassified	53_4
11B	75B_MAG.10.fa	0.0011152005948981	0.0001024640144747	0.0030600876266779	4284431	37	1	0	0.121941077928744	5.89629062481855e-05	5.34493378467285e-05	0.0009842374455677	0	0.960698689956331	0.965065502183406	NA	False	NA	NA	NA	NA	9	8	8	1	17	28	0.904996198502784	9	258	Cronobacter turicensis	Cronobacter	unclassified	16_1
11B	77B_MAG.8.fa	0.0160339620319674	0.0015512739303203	0.00044328342043	4518222	17	4	0	0.473732263382928	0.0002229526788994	0.0011838727711918	0.0140582354775696	0	0.983548326790054	0.983548326790054	NA	False	NA	NA	NA	NA	88	88	88	2	270	281	0.924212271405932	90	738	Enterobacter asburiae	Enterobacter	unclassified	18_2
11B	77B_MAG.9.fa	5.78823959837232	0.70879063820224	0.0170202829089586	1877759	30	30	2	11.8363292202107	0.0086515154420529	0.319555917452666	0.993970044001471	0.009367325605577	0.973440502358974	0.984779576334599	NA	False	29593	54.9499543811036	0.486956488508155	0.982887109445385	15937	9133	8838	19907	39337	40631	0.969276116461623	28745	210637	Bifidobacterium sp000499185	Bifidobacterium	unclassified	58_7
11B	7B_MAG.28.fa	0.0020335605403876	0.001745893221578	NA	2061409	18	10	0	0.0510813999063818	3.56090481700376e-05	0	0.0017940227710193	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	16	16	0.984753085740688	0	36	Leuconostoc suionicum	Leuconostoc	unclassified	7_0
11B	7B_MAG.35.fa	9.77490403644293e-05	7.73435167866695e-05	NA	3038393	308	1	0	0.0118919053939975	6.89250675780616e-06	0	8.63086778335465e-05	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	1	1	0.963576158940397	0	3	Lonsdalea britannica	Lonsdalea	unclassified	26_0
11B	A9G03.fna	0.367301452754588	0.0089774108305508	0.0035433101239814	2670926	59	15	0	6.33972166950278	0.0038877722457759	0.0060660609840931	0.276986353939528	0.0013878022899145	0.99117392914455	0.992902110850512	NA	False	58	86.5689655172414	0.365330093104467	0.991758955330384	143	115	113	112	3858	3960	0.971603202739195	225	13060	Gilliamella sp.	Gilliamella	Gilli_apis_andre	51_1
11B	A9G10.fna	0.19708290541802	0.0065916312369227	0.0018638470884813	2737107	46	11	0	4.19171177039239	0.0025379128905965	0.004218687833541	0.159723441888608	0.0007660520040651	0.998267948384862	0.99887416645016	NA	False	9	41.5555555555556	0.313731349468102	1	20	13	13	38	2178	2192	0.969657722922022	51	6696	Gilliamella sp.	Gilliamella	Gilli_4	50_1
11B	A9G11.fna	0.0722248770386552	0.003467948780464	0.0008812098533213	3076170	129	13	0	2.04513153244699	0.0011709680771036	0.0017508785275196	0.0617835188123454	0.0006222473302044	0.990531006312662	0.990716672855551	NA	False	1	15	1	1	51	50	50	6	909	921	0.971768727512072	56	4510	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	49_0
11B	A9G12.fna	0.0347548560443673	0.0031935293811021	0.0028535072004339	2532308	22	12	0	1.21179367874565	0.000762163482214	0.0014172841534283	0.0302224249850133	0.002315124682179	0.965449986068542	0.968236277514628	NA	False	218	106.591743119266	0.474403347961496	1	124	114	113	26	343	404	0.972265971725896	139	2631	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	48_1
11B	A9G13.fna	0.0451995120365718	0.0032418331553419	0.0027259085352268	2369030	16	12	0	1.4064393720751	0.000914385520097	0.001579971549537	0.0391252092933995	0.0002715814426188	0.997862676997061	0.999465669249265	NA	False	NA	NA	NA	NA	8	2	1	17	443	451	0.98610274682855	18	2168	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	48_2
11B	A9G17.fna	32.7324287420709	0.701612397394303	0.0090617428993218	2901642	1	1	2	73.2671535012714	0.0430132687169826	0.363391486613442	0.99999999999972	0.006672171741019	0.970980584807745	0.9795653015083	NA	False	121453	108.536948449194	0.626625256776114	0.986311697771288	30599	21547	21045	22846	351818	361595	0.975702185667574	43891	1165641	Gilliamella apicola	Gilliamella	Gilli_1	52_2
11B	A9G19.fna	174.858730429169	0.961308142126897	0.0109895510373492	2388823	10	10	186	110.604844504233	0.0715919403841556	0.943242341521327	1	0.0098424725054511	0.985434301465579	0.993172495239076	NA	False	617742	120.91278074018	0.50700948222995	0.974662214462897	32820	15384	14557	67219	1573888	1600026	0.981779617372141	81776	3786615	Gilliamella apis	Gilliamella	Gilli_2	53_1
11B	A9G23.fna	0.205572164808703	0.0071668995796064	0.0037645339921717	2434386	53	10	0	6.1710173726358	0.003963781645591	0.0044413663239929	0.165998619647705	0.0037990273316002	0.980854605993341	0.983351831298557	NA	False	289	107.653979238754	0.551442036832679	0.995515687429249	207	180	174	101	1913	2116	0.982902884874888	275	8779	Gilliamella sp.	Gilliamella	Gilli_bombus	45_3
11B	A9G35.fna	0.403228254935121	0.0116532964534851	0.0034801826382777	2628355	125	25	0	7.29640202599935	0.004522120616009	0.0074571357369913	0.299562787135764	0.0010738362194354	0.972959183673469	0.974642857142857	NA	False	228	43.9166666666667	0.835153347843664	1	530	497	494	135	4012	4172	0.976666736640257	629	13801	Gilliamella sp.	Gilliamella	Gilli_bombus	46_2
11B	A9G47.fna	0.0970437550660322	0.0061933780900162	0.0015341048000476	2847396	61	16	0	2.38524916365394	0.0014165838462317	0.002750583340006	0.0821209361113221	0.0016911554744414	0.997191011235955	0.997957099080694	NA	False	44	84.1590909090909	0.644942267970121	0.920561527116175	22	16	15	26	1135	1145	0.975405854859842	41	4456	Gilliamella sp.	Gilliamella	Gilli_bombus	45_1
11B	B6C99.fna	56.7632091044119	0.937077180207235	0.0112940400228836	2709192	77	76	44	57.6933161247422	0.0351514750152495	0.890833872239398	1	0.0082668302490779	0.984266026915938	0.994414197162556	NA	False	355427	85.4454163583521	0.585081410437951	0.988824228667223	37973	13481	12903	73202	579438	586247	0.976677498310885	86105	1582008	Gilliamella apis	Gilliamella	Gilli_2	53_3
11B	BBC0122.fna	9.08337713245542	0.135481003793325	0.0105996608707548	2907212	1	1	0	69.5711367196558	0.040804284014532	0.0879254763670485	0.999671384442261	0.0079062342617767	0.957663388337284	0.96756096988475	NA	False	34043	91.3200951737508	0.600090534053663	0.983570852007829	10822	8292	8073	6638	96584	101201	0.968522217985724	14711	550483	Bartonella apis	Bartonella	Bapis	39_1
11B	BBC0244.fna	27.3348974390307	0.296583722278991	0.0138202049364899	2643257	1	1	0	98.2380344796683	0.0604263667417019	0.225358714646362	0.999999999967073	0.0116444882670752	0.958565070902043	0.972282144302068	NA	False	179432	107.009502206964	0.56684799643351	0.972218286101996	24682	16511	15954	21747	264729	275365	0.968078878720437	37701	1371333	Bartonella apis	Bartonella	Bapis	39_3
11B	BGI32.fna	0.865459931430191	0.0140287903016717	0.0051561487399877	2483892	119	42	0	20.2334367683996	0.0129001295110212	0.0070981347015087	0.534294174270342	0.0014074251650215	0.975043956667234	0.978673926606545	NA	False	329	53.2613981762918	0.630627985448886	0.978600517705539	440	376	369	199	8111	8397	0.960461224590791	568	33084	Snodgrassella sp.	Snodgrassella	Snod_bombus	62_2
